Type,Image,Pixel,Time
bottle,0.9912698412698413,0.4928874569735492,0.0159999999741558
cable,0.8746251874062968,0.6157644225286069,0.0
capsule,0.8855205424810532,0.5606597062306967,0.0
carpet,0.973916532905297,0.5405224956380809,0.0
grid,0.3784461152882206,0.527728468252526,0.015000000013969839
hazelnut,0.9635714285714285,0.7700316678905276,0.0
leather,0.9816576086956521,0.5375144717350319,0.014999999984866008
metal_nut,0.8137829912023461,0.42802263951551717,0.0
pill,0.8096017457719584,0.6678615744314389,0.0
screw,0.6851813896290223,0.5428405221813183,0.01600000000325963
tile,0.9884559884559886,0.5281643760262085,0.0
toothbrush,0.9388888888888889,0.6506885221251278,0.0
transistor,0.9320833333333334,0.5020526199685906,0.0
wood,0.9614035087719299,0.608868976342174,0.015000000013969839
zipper,0.9285714285714286,0.42481866974948485,0.0
Average,0.873798435416179,0.559895105972592,0.005133333332681408
